Title,Company,Job description,Requirements,Categories,Link
מחפשים את הטכנאי.ת IT הבא.ה שלנו,חסוי,"תיאור משרה לחברה גדולה באיזור צריפין, יבנה והסביבה דרוש.ה טכנאי.ת IT למשרה המשלבת שטח וגם משרד (בעיקר משרד). במסגת התפקיד: אחריות לתחזוקה ותמיכה של מערכות המחשוב והתקשורת בארגון. התפקיד כולל פתרון בעיות טכניות, התקנת חומרה ותוכנה, ניהול רשתות מקומיות, ומתן מענה מהיר לפניות עובדים. הטכנאי מבטיח את תקינות ויעילות התשתית הטכנולוגית, תורם לפרודוקטיביות העובדים, ומסייע בשמירה על אבטחת המידע הארגוני. התפקיד דינמי הדורש ידע טכני מקיף, יכולת פתרון בעיות, ומיומנויות תקשורת טובות. תחומי אחריות ופעילות • ניהול וניתוב העבודה השוטפת ע""י מערכות קריאות שירות • עבודה עם סביבת Active Directory ,קבוצות משתמשים, הרשאות וכו' • תחזוקת שירותי דואר – Microsoft 365- הקמת והגדרת משתמשים • תחזוקת מדפסות / מדפסות מדבקות - הגדרה ואבחון תקלות • תחזוקת מערכות הפעלה Windows 10,11– התקנה, הגדרות, אבחון תקלות • ניהול טופולוגית תקשורת - הכרות עם רשתות וירטואליות - VLAN • ניהול חומרה ורשתות LAN ו WAN • ניהול וטיפול במרכזייה מבוססת ענן • טיפול במערך התקשורת – הבנת פרוטוקולי תקשורת, אבחון תקלות בסיסיות - יתרון","דרישות התפקיד הכשרת טכנאי PC ורשתות - חובה לפחות שנתיים ניסיון כטכנאי שטח/משרד בחברות מעל ל-500 משתמשים - חובה ניסיון מוכח בניהול מערכות / רשתות מבוססות Microsoft - חובה שליטה גבוהה במחשבים מבוססי Office בסביבת 11,10Windows - חובה",הייטק-כללי & איש/ת IT & איש/ת מערכות מידע & HELP DESK / תמיכה,https://www.drushim.co.il/job/31382626/86ab4499/
טכנאי/ת שטח לחברת שערים חשמליים,היישריק שערים,"תיאור משרה לחברת שערים חשמליים מובילה דרוש /ה טכנאי/ת שטח. התפקיד כולל התקנות של מחסומי זרוע (חנייה) ושירות לשערים חשמלאיים. ימים ראשון-חמישי, ללא שישי. רכב חברה צמוד!",דרישות התפקיד * רקע טכני - חובה * ניסיון בעבודת שטח מאומצת - חובה * ניסיון בחשמל - חובה * ניסיון במסגרות - יתרון * תעודת הנדסאי /טכנאי אלקטרוניקה/מכונות - יתרון,בעלי מקצוע & טכנאי/ת & מתקינים & חשמלאי & הנדסה & הנדסאי/ת חשמל & הנדסאי/ת מכונות & הנדסאים כללי,https://www.drushim.co.il/job/31335221/d27d9fa5/
טכנאי /ת שירות למעבדת התיקונים של חברת הילתי,הילתי ישראל,"תיאור משרה דרוש /ה טכנאי /ת שירות למעבדת שירות הכלים של חברת Hilti על התפקיד : אנו מחפשים טכנאי שירות שיצטרף לצוות מרכז שירות הכלים החדשני והייחודי שלנו בפתח תקווה. תפקידו של הטכנאי לתקן ממגוון כלי העבודה הטובים בעולם לפי הסטנדרטים וההנחיות של Hilti העולמית כטכנאי שירות תוכל: * לתקן מגוון רחב של כלי עבודה. * למלא את בקשת הלקוח תוך הקפדה על איכות עלות וזמן התיקון, באמצעות שימוש במגוון מכונות, ציוד וכלים ייחודיים ובכפוף להנחיות המקצועיות. * לדאוג לניהול וסידור של מלאי חלקי החילוף. * ביצוע בדיקות איכות ובטיחות בהתאם להנחיות הילתי","דרישות התפקיד מה שאתה צריך זה: * הבנה של התחום הטכני / פונקציונלי חוש טכני, ניסיון ביישום ידע טכני * ניסיון רלוונטי (טכנאי שירות/מכונאות/ מוסך/ניסיון מהצבא וכדומה..) * מחויבות ללמידה מתמשכת, גישה חיובית לעבודת צוות, שיפור מתמיד ותשוקה לשביעות רצון הלקוח * אנגלית טובה * יתרון: לימודי תעודה בנושאים טכניים (הנדסאי מכונות/חשמל או דומיהם) ** יש לנו ניסיון רב עם אנשים שהגיעו ללא ניסיון ממושך בתחום וכיום הם מהמובילים בתחומם. משרה מלאה א’-ה’ 8-17 המעבדה ממוקמת באזור תעשיה סגולה בפתח תקווה. עבודה יציבה לטווח רחוק.",תעשיה / ייצור & טכנאי/ת - תעשייה וייצור & מכונאי/ת,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-574468-%D7%94%D7%99%D7%9C%D7%AA%D7%99-%D7%99%D7%A9%D7%A8%D7%90%D7%9C/
דרוש/ה טכנאי/ת מתח נמוך עם הסמכת CCNA,קבוצת T&M ישראל,"תיאור משרה לקבוצת אבטחה בינלאומית בפריסה ארצית דרושים טכנאי מתח נמוך עם הסמכת CCNA, ידע וניסיון בתחום מערכות מיגון / מתח נמוך / מערכות גילוי אש.  תחומי העיסוק העיקריים: מערכות אזעקה, מצלמות, בקרות כניסה, מערכות גילוי אש ורשתות.  *עבודה דינמית ומאתגרת מול גורמים מוסדיים, עסקיים ופרטיים מהמובילים במשק.  **תנאים מצוינים למתאימים**","דרישות התפקיד *תעודת הסמכה CCNA - חובה *זמינות למשרה מלאה 5 ימים בשבוע, *רישיון נהיגה בתוקף - חובה *ניסיון קודם לפחות בחלק מתחומי העיסוק - חובה *ידע וניסיון במערכות מבוססות IP - יתרון משמעותי, *יחסי אנוש, משמעת ויכולת עבודה עצמאית – חובה",בעלי מקצוע & טכנאי/ת מתח נמוך,https://www.drushim.co.il/job/31423058/414f4164/
טכנאי/ת מערכות מיזוג אוויר,ישקר,"תיאור משרה לחברת ישקר דרוש/ה טכנאי מיזוג אוויר. התפקיד כולל תחזוקה מונעת ותחזוקת שבר של מערכות המיזוג והקירור התעשייתיים בהתאם לתוכניות עבודה. כמו כן, אבחון וטיפול בתקלות מורכבות בצ'ילרים, יט""אות, משאבות, ומערכות DX מורכבות.","דרישות התפקיד * תעודת טכנאי מיזוג אוויר + תעודת חשמלאי מוסמך – יתרון. * ניסיון קודם בתחזוקת מערכות קירור ומ""א תעשייתיות - שנתיים לפחות. * ידע במערכות בקרה וחשמל. * אנגלית טכנית ברמה טובה. * זמינות למשרה מלאה + נכונות לקריאות בשעות לא שגרתיות. * המודעה מיועדת לגברים ונשים כאחד.",בעלי מקצוע & טכנאי/ת מיזוג אוויר,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-14195-%D7%99%D7%A9%D7%A7%D7%A8/
"טכנאי/ת שירות למערכות מנ""מ","+ אלקטרה בע""מ +","תיאור משרה קבוצת אלקטרה מגייסת טכנאי/ת שירות למערכות מנ""מ באלקטרה מגאסון התפקיד כולל: מתן מענה לתקלות בציוד קצה במערכות מתח נמוך (אזעקה, גילוי אש, כריזה, TV, בקרת כניסות וכו') באתרי לקוחות החברה. - קבלת רכב צמוד לאחר תקופת ההכשרה. * הזדמנות להשתלב בחברה גדולה ומובילה!  *תנאים מעולים למתאימים/ות! משרת שטח באזור השרון והעמקים מנתניה ועד חיפה כולל כל אזור עפולה והעמקים בימים ובשעות: א'-ה' בין השעות 08:00-17:00+ שישי לסירוגין בין בשעות 8:00-12:00 +כוננויות והקפצות 24/7","דרישות התפקיד הנדסאי/ת  אלקטרוניקה - חובה. רקע וידע במחשבים - חובה (היכרות עם Office). נכונות לשעות עבודה נוספות, תורנויות וכוננויות.",בעלי מקצוע & טכנאי/ת מתח נמוך & טכנאי/ת,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-2963148-+-%D7%90%D7%9C%D7%A7%D7%98%D7%A8%D7%94-+/
דרוש/ה טכנאי/ת מעליות לאיזור תל אביב/ נתניה,KONE,"תיאור משרה ל-KONE ישראל, חברת מעליות ודרגנועים המובילה בתחומה ,דרוש/ה טכנאי/ת מעליות. אחריות למתן שירות מהיר לקריאות לתיקון המעליות והדרגנועים. - אחריות לשביעות רצון הלקוחות באזור. - אחריות לשימור הלקוחות הקיימים. - אחריות על כשירות המעליות. תינתן הכשרה במידת הצורך. הזדמנות מעולה להצטרף לחברה בינלאומית ומובילה בתחומה בתפקיד מאתגר ומעניין שכולל עבודה מול ממשקים מגוונים. משרה מלאה. המשרה כוללת רכב חברה. *** תנאים טובים למתאימים/ות.",דרישות התפקיד חשמלאי/ת מוסמך/ת / הנדסאי/ת חשמל - חובה. רישיון נהיגה בתוקף - חובה. נכונות לעבודה בשעות נוספות. יתרון משמעותי לניסיון בתחום המעליות.,בעלי מקצוע & חשמלאי & טכנאי/ת מעליות & טכנאי/ת,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-3362167-kone/
טכנאי/ת שירות ותחזוקה- צוות מרכז,אל-מור אנרגיות מתחדשות,"תיאור משרה לחברת אלמור אנרגיות מתחדשות דרוש/ה טכנאי/ת למחלקת שירות ותחזוקה- לאזור מרכז. מיקום: חדרה - גדרה התפקיד כולל: * תפעול ותחזוקה של אתרים סולריים. * מעקב ובקרה אחרי בדיקות. * תמיכה בפרויקטים לאחר מסירה ללקוח – תקלות, תחזוקה מונעת, תחזוקת שבר, ביקורות שוטפות. * טיפול בתקלות חשמליות -DC/AC * פיקוח על קבלני משנה עבודת שטח מלאה נדרשת זמינות לכוננות כאחת לחודש בחגים ובסופי שבוע (כולל אחרי כניסת השבת!)",דרישות התפקיד 1. רישיון חשמל מוסמך ומעלה- חובה 2. ניסיון בעבודה בתחום החשמל/הסולארי- שנה ומעלה 2. ניסיון בעבודה בגובה- שנה ומעלה 3. ניסיון בתחום ה PV/סולארי- יתרון 4. רישיון נהיגה בתוקף- חובה,בעלי מקצוע & טכנאי/ת & חשמלאי & תעשיה / ייצור & חשמל ואלקטרוניקה & טכנאי/ת - תעשייה וייצור & תחזוקה,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-3492279-%D7%90%D7%9C%D7%9E%D7%95%D7%A8-%D7%90%D7%A0%D7%A8%D7%92%D7%99%D7%95%D7%AA-%D7%9E%D7%AA%D7%97%D7%93%D7%A9%D7%95%D7%AA/
טכנאי/ת שירות ותחזוקה - צוות צפון,אל-מור אנרגיות מתחדשות,"תיאור משרה לחברת אלמור אנרגיות מתחדשות דרוש/ה טכנאי/ת למחלקת שירות ותחזוקה ! התפקיד כולל: * תפעול ותחזוקה של אתרים סולריים. * מעקב ובקרה אחרי בדיקות. * תמיכה בפרויקטים לאחר מסירה ללקוח – תקלות, תחזוקה מונעת, תחזוקת שבר, ביקורות שוטפות. * טיפול בתקלות חשמליות -DC/AC * פיקוח על קבלני משנה. עבודת שטח מלאה נדרשת זמינות לסופי שבוע וחגים (כוננות כאחת לחודש)",דרישות התפקיד 1. רישיון חשמל מוסמך ומעלה– חובה. 2. רישיון נהיגה בתוקף – חובה. 3. ניסיון בתחום ה PV/סולארי – עדיפות. 4. בעל רישיון חשמלאי מסויג מתח גבוה – עדיפות,בעלי מקצוע & חשמלאי & אחזקה & טכנאי/ת,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-3492279-%D7%90%D7%9C%D7%9E%D7%95%D7%A8-%D7%90%D7%A0%D7%A8%D7%92%D7%99%D7%95%D7%AA-%D7%9E%D7%AA%D7%97%D7%93%D7%A9%D7%95%D7%AA/
טכנאי/ת שטח- צוות דרום,אל-מור אנרגיות מתחדשות,"תיאור משרה לחברת אלמור אנרגיות מתחדשות דרוש/ה טכנאי/ת שטח לאתרים סולאריים באזור הדרום. התפקיד כולל: * תפעול ותחזוקה של אתרים סולריים. * מעקב ובקרה אחרי בדיקות. * תמיכה בפרויקטים בשלבי ההקמה – עבודה מול מנהלי הפרויקטים. * תמיכה בפרויקטים לאחר מסירה ללקוח – תקלות, תחזוקה מונעת, תחזוקת שבר, ביקורות שוטפות. * טיפול בתקלות חשמליות -DC/AC * פיקוח על קבלני משנה. עבודת שטח מלאה נדרשת זמינות לעבודה בסופי שבוע וחגים (כוננות כאחת לחודש)",דרישות התפקיד 1. רישיון חשמל מוסמך ומעלה– חובה. 3. ניסיון בתחום ה PV /סולארי/ חשמל. 4. בעל רישיון חשמלאי מסויג מתח גבוה – יתרון,בעלי מקצוע & טכנאי/ת & חשמלאי & מתקינים,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-3492279-%D7%90%D7%9C%D7%9E%D7%95%D7%A8-%D7%90%D7%A0%D7%A8%D7%92%D7%99%D7%95%D7%AA-%D7%9E%D7%AA%D7%97%D7%93%D7%A9%D7%95%D7%AA/
דרוש/ה טכנאי/ת גז - משרת שטח כולל רכב,אמישראגז,"תיאור משרה אנו מתרחבים ונשמח לצרף אותך לצוות השטח טכנאי גז המוביל שלנו, מספר תקנים בפריסה ארצית! תנאים מעולים למתאימים כולל רכב חברה . כחברה מסחרית יצרנית ותיקה, ההון האנושי שלנו הוא החשוב ביותר ובהתאם לכך, אנו מקפידים לתגמל ולטפח את העובדים, ליצור אופק קידומי ולפנק את העובדים שלנו בהזדמנויות שונות. איך העבודה שלכם תראה? * תעניקו טיפולי שירות, ביקורות, תיקונים והתקנות ללקוחותינו הפרטים והעסקיים. * תידרשו לתת מענה וטיפול מקצועי לדליפות וכן כל הקשור לקריאות חירום גם בשעות שאינן שגרתיות ותתוגמלו מעבר. * תקפידו לעבוד באופן מקצועי ושירותי כאחד בכדי שנוכל לשמור על איכות השירות לכלל לקוחותינו.","דרישות התפקיד רישיון גפ""מ (גז פחממני מעובה) - חובה. רקע טכני - חובה. רישיון נהיגה - חובה. אדיבות ושירותיות - חובה. העבודה כוללת כוננות גם בסופי שבוע כשעות נוספות .",בעלי מקצוע & טכנאי/ת גז,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-3791985-%D7%90%D7%9E%D7%99%D7%A9%D7%A8%D7%90%D7%92%D7%96/
"טכנאי/ת שטח לחברה מובילה - 13,500 ש""ח",- חסוי -,"תיאור משרה לחברה ייבואנית מובילה של ציוד לתעשייה דרוש/ה טכנאי/ת שטח. התקנת ציוד, איתור ותיקון תקלות מכניות וחשמליות. המשרה הינה משרת שטח - טיפול בקריאות שירות משרה מלאה בין השעות 7:30-16:30 . התפקיד כולל רכב חברה משרה באיזור הדרום","דרישות התפקיד רישיון חשמלאי מוסמך- חובה! ניסיון במערכות אלקטרו-מכניות - יתרון הבנה במערכות אוטומציה, פנאומטיקה והידראוליקה / לוחות פיקוד ובקרה - יתרון המשרה מיודעת לנשים וגברים",בעלי מקצוע & חשמלאי & טכנאי/ת & טכנאי/ת מתח נמוך,https://www.drushim.co.il/job/31289089/00492ad6/
דרוש/ה טכנאי/ת רנטגן לביקורופא - אשדוד ואשקלון,ביקורופא,"תיאור משרה לרשת מרפאות ביקורופא דרוש/ה טכנאי/ת רנטגן למרפאות. התפקיד כולל ביצוע בדיקות באזרחים ובחיילים . נכונות למשרה חלקית (2/3 משמרות שבועיות). אפשרות לעבודה גם בסופ""שים.",דרישות התפקיד * תעודה כטנכאי רנטגן בלבד - חובה. * ניסיון קודם -חובה. * שירותיות ויחסי אנוש. * ניידות.,רפואה / בריאות & טכנאי/ת מכשור רפואי & טכנאי/ת רנטגן,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-26605-%D7%91%D7%99%D7%A7%D7%95%D7%A8%D7%95%D7%A4%D7%90/
טכנאי/ת לבית חולים באשדוד,"א.ג. מיכון בע""מ","תיאור משרה טכנאי/ת בעל/ת רקע בסיסי במחשבים לסניפינו באשדוד בבתי חולים. היקף משרה מלאה. מתאים גם לחיילים משוחררים. הכשרה תינתן על חשבון החברה. שעות העבודה : 8:00-17:00, 5 ימים בשבוע. שכר התחלתי- 40 ש""ח לשעה.","דרישות התפקיד * מגורים באשדוד והסביבה – חובה * ידע בסיסי בשפה האנגלית * בעל/ת רקע טכני – חובה * ידע במחשבים – יתרון * אחראי/ת, בעל/ת רמת שירות גבוהה, דייקן/ית ובעל/ת מוטיבציה גבוהה",בעלי מקצוע & טכנאי/ת & מתקינים & טכנאי/ת מתח נמוך,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-2725135-%D7%90%D7%92-%D7%9E%D7%99%D7%9B%D7%95%D7%9F/
"דרוש/ה טכנאי/ת רנטגן לביקורופא- ראשל""צ וחולון",- חסוי -,"תיאור משרה לרשת מרפאות ביקורופא דרוש/ה טכנאי/ת רנטגן למרפאות. התפקיד כולל ביצוע בדיקות באזרחים ובחיילים . נכונות למשרה חלקית (2/3 משמרות שבועיות). אפשרות לעבודה גם בסופ""שים",דרישות התפקיד * תעודה כטנכאי רנטגן בלבד - חובה. * ניסיון קודם -חובה. * שירותיות ויחסי אנוש. * ניידות.,רפואה / בריאות & טכנאי/ת רנטגן & טכנאי/ת מכשור רפואי,https://www.drushim.co.il/job/31338660/8a66ee26/
טכנאי/ת לחברה מובילה בתחום מתח נמוך,"ברייטאץ ישראל בע""מ","תיאור משרה דרוש/ה טכנאי/ת לחברה מובילה בתחום מתח נמוך עבודת שטח הכוללת ליווי וסיוע ב מתן שרות ביצוע ביקורות אחזקה מונעת למערכות מתח נמוך, משרה מלאה בימים ובשעות: א'-ה' 08:00-17:00 +נכונות לשעות נוספות  התפקיד כולל : - התקנה, תחזוקה ושדרוג של מערכות מצלמות אבטחה - התקנה ותחזוקה של מערכות אזעקה מתקדמות - התקנת מערכות אינטרקום - התקנה ותחזוקה של רשתות מחשבים  אופציות קידום ותנאים מעולים למתאים/ה","דרישות התפקיד - ניסיון מעשי בתחום ההתקנה והפעלה מצלמות אבטחה, אזעקות, אינטרקום ורשתות מחשבים - חובה - רישיון נהיגה בתוקף - ניסיון/אוריינטציה טכנית- חובה - ידע טכני מעמיק במערכות רשת ומחשבים - יכולת עבודה עצמאית ובצוות - אחריות, דייקנות ותשומת לב לפרטים - כישורי פתרון בעיות מצוינים",בעלי מקצוע & טכנאי/ת מתח נמוך & טכנאי/ת & מתקינים,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-3958596-%D7%91%D7%A8%D7%99%D7%99%D7%98%D7%90%D7%A5%D7%99%D7%A9%D7%A8%D7%90%D7%9C/
טכנאי/ת סלולר סניף גרנד חיפה - מענק 3K!,דינמיקה,"תיאור משרה לדינמיקה, רשת חנויות הסלולר המובילה בישראל מקבוצת סלקום, דרוש/ה טכנאי/ת סלולר לסניף גרנד חיפה מענק בסך 3,000 ש""ח לאחר חצי שנה! התפקיד כולל תיקון מכשירי סלולר ללקוחות מכלל החברות, דרג א' ב', לא כולל הלחמות. מתן שירות ומענה טכני לקוחות מזדמנים וקבועים. מתן מענה מקצועי עבור נציגי הרשת. ניהול ואחריות לוגיסטית של המעבדה בדוכן/חנות. תמריצים גבוהים. משרה מלאה א'-ה' 09:30-18:30. ו' 09:00-12:30. נשמח להכיר, שלחו עכשיו קו""ח או וואטסאפ ל 052-7902134","דרישות התפקיד 12 שנות לימוד. ניסיון מקצועי כטכנאי סלולר, לפחות שנה. שירותיות, יחסי אנוש טובים. יסודיות.  דרישות המהוות יתרון: קורס טכנאי סלולר.  המשרה מיועדת לכל המינים והמגדרים. סלקום מעודדת ותומכת בהעסקת עובדים עם מוגבלויות.",בעלי מקצוע & טכנאי/ת סלולר & טכנאי/ת,https://www.drushim.co.il/job/31352435/3bb31285/
דרוש/ה טכנאי/ת אלקטרוניקה,SGF Global,תיאור משרה לחברה גלובלית המתמחה בייצור רכיבים אלקטרוניים ומוצרים נלווים דרוש/ה טכנאי/ת אלקטרוניקה,דרישות התפקיד השכלה רלוונטית : הנדסאי/ת אלקטרוניקה רקע טכני קודם- הכרחי. ניסיון קודם בתפקיד דומה- יתרון משמעותי יכולת לעבוד במשמרות של 12 ש' בקרים ולילות,הנדסה & הנדסאי/ת אלקטרוניקה & תעשיה / ייצור & חשמל ואלקטרוניקה,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-4076529-sgfglobal/
טכנאי/ת תקשורת בית חכם ומתח נמוך עם או ללא נסיון,- חסוי -,"תיאור משרה לחברה הנותנת פתרונות מתקדמים למיגון הבית והעסק , עבודה מעניינת ומתגמלת בתחום הבתים החכמים, מערכות אבטחה מתקדמות, רשתות תקשורת ועוד דרוש/ה טכנאי/ת / עוזר/ת שכר גבוה למתאימים, אפשרויות קידום","דרישות התפקיד דרושים/ות עובדים/ות חרוצים/ות להתקנת מערכות אזעקה, רשתות מחשבים, מצלמות אבטחה, מערכות אודיו וידאו ומערכות שליטה עבודה בימים א-ה באזור המרכז, דרוש רישיון נהיגה, שליטה בשפה האנגלית, שפות נוספות יתרון",בעלי מקצוע & טכנאי/ת מתח נמוך & חשמלאי & אחר,https://www.drushim.co.il/job/31266688/9278b6c0/
לנמל הדרום דרוש/ה טכנאי/ת מכונות,- חסוי -,תיאור משרה לנמל הדרום באשדוד דרוש/ה טכנאי/ת מכונות • ביצוע טיפולים תקופתיים על פי תוכנית אחזקה. • מתן מענה לתקלות שבר. • ראייה מערכתית. • עבודה בממשק עם כלל המחלקות.,"דרישות התפקיד • בגרות מלאה- חובה. • טכנאי/ הנדסאי מכונות. • בעל ידע טכני במכונאות ציוד כבד, הידראוליקה וניסיון באחזקת מכונות ובפתרון בעיות. • ניסיון רלוונטי של 3 שנים בתפקיד דומה - יתרון. • אנגלית ברמה טובה – קריאה וכתיבה. • התמצאות וקריאת חומר טכני באנגלית ומציאת חלקי חילוף.",הנדסה & הנדסאי/ת מכונות & תעשיה / ייצור & טכנאי/ת - תעשייה וייצור & מכונאי/ת & תחזוקה,https://www.drushim.co.il/job/31309552/56b24761/
לדקסל פארמה דרוש/ה טכנאי/ת אחזקת מכונות,Dexcel pharma,"תיאור משרה תחזוקה שוטפת ומונעת של מכונות בקווי ייצור, טיפול בתקלות בציוד, אחזקת שבר וכדומה. ניתוח ופתרון בעיות טכניות במערכות מכאניות משולבות חשמל ובקרה וקליטת מכונות חדשות. סביבת עבודה דינאמית כחלק מצוות אחזקה בייצור. עבודה בחדרים נקיים לפי נהלים והנחיות.","דרישות התפקיד הנדסאי /ת מכונות - חובה ניסיון בתעשייה כטכנאי /ת אחזקה /מכונות - חובה ידע בפנאומטיקה, הידראוליקה, מכניקה, מערכות משולבות, ידע בסיסי במחשבים, קריאת שרטוטים והוראות יצרן- חובה אנגלית טכנית ברמה טובה- חובה נכונות לעבודת משמרות- חובה יחסי אנוש מצוינים ויכולת עבודה בצוות",תעשיה / ייצור & טכנאי/ת - תעשייה וייצור & תחזוקה,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-19655-%D7%93%D7%A7%D7%A1%D7%9C-%D7%A4%D7%90%D7%A8%D7%9E%D7%94/
לפירמת עריכת דין דרוש/ה טכנאי/ת PC ותמיכה טכנית,MissRuth,"תיאור משרה • ימי עבודה א'-ה'. • שעות המשרה 9-18 (מעט גמיש) פרופיל נדרש • יתרון לבעל ניסיון במיקרוסופט 365 Intune • ניסיון של שנה שנתיים בביצוע תפקיד דומה – חובה! • שליטה גבוהה במחשבים מבוססי Office בסביבת 10+windows 7 – חובה. • ידע כללי בחומרת מערכות pc, כולל התקנת חומרה ותוכנה –חובה. • טכנאי/ת מחשבים בעל/ת הסמכה מאחד ממסלולי מיקרוסופט – יתרון. • יכולת מתן שרות איכותי ומהיר תחת לחץ וריבוי משימות. • תודעת שירות גבוהה מאוד. • ייצוגיות ויכולת וורבלית רהוטה. • יכולת למידה מהירה, חשיבה יצירתית ופתרון בעיות. • גישה נמרצת ופרואקטיביות.",דרישות התפקיד ניסיון של שנה- שנתיים כטכנאי ותמיכה טכנית ניסיון בתמיכה מרחוק עבודה במשרדים עם מאות ואלפי משתמשים,הייטק-כללי & איש/ת IT & HELP DESK / תמיכה & טכנאי/ת מחשבים,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-1573146-missruth/
טכנאי/ת מיזוג אוויר בתחום המפוצלים באזור המרכז,"+ אלקטרה בע""מ +","תיאור משרה חברת אלקטרה ME מגייסת טכנאי/ת מפוצלים! התפקיד כולל: ביצוע אחזקת מיזוג אוויר במערכות מיזוג אוויר מפוצלים, תיקון ואחזקה שוטפת של מזגנים מפוצלים , מיני מרכזי ועוד. משרה מלאה בימים א'-ה' בין השעות 08:00-17:15 באזור תל אביב עד קריית גת.     *רכב צמוד ותנאים מעולים למתאים/ה*",דרישות התפקיד רישיון חשמל - חובה ניסיון קודם בתחום המפוצלים ומיני- מרכזי – חובה,בעלי מקצוע & טכנאי/ת מיזוג אוויר & מתקינים & טכנאי/ת,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-2963148-+-%D7%90%D7%9C%D7%A7%D7%98%D7%A8%D7%94-+/
טכנאי/ת קירור באזור המרכז,"+ אלקטרה בע""מ +","תיאור משרה קבוצת אלקטרה מגייסת טכנאי/ת קירור באקלטרה M E התפקיד כולל אבחון וטיפול בתקלות במערכות קירור הכולל חדרי קירור והקפאה,חדרי מכונות, חלביות וכו' מדובר במשרת שטח בכל אזור המרכז כולל רכב צמוד.  המשרה בימים ובשעות: א'-ה' בשעות 7:00-16:15 *אופציות קידום ותנאים מעולים למתאים/ה",דרישות התפקיד ניסיון במערכות קירור- חובה רישיון חשמל- יתרון רישיון נהיגה C - יתרון,בעלי מקצוע & טכנאי/ת מיזוג אוויר & טכנאי/ת & מתקינים,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-2963148-+-%D7%90%D7%9C%D7%A7%D7%98%D7%A8%D7%94-+/
טכנאי/ת שירות למערכות מתח נמוך,שמרד אלקטרוניקה,תיאור משרה לחברת שמרד מקבוצת פורמולה מערכות דרוש/ה טכנאי/ת שרות למערכות מתח נמוך אחזקת מערכות מתח נמוך ללקוחות החברה בפריסה ארצית עבודה מגוונת ומעניינת המשלבת מערכות מסוגים ויצרנים שונים תנאים מעולים למתאימים!,"דרישות התפקיד - ידע וניסיון בתחום מערכות מתח נמוך- מצלמות במעגל סגור(CCTV), בקרת כניסה, מערכות אזעקה ותקשורת - חובה - ניסיון במתן תמיכה טכנית ושרות באתר הלקוח - בעל/ת יכולת עבודה עצמאית, תודעת שירות גבוהה - ידע ברשתות תקשורת – יתרון -טכנאי תקשוב/תקשורת/מחשבים/אלקטרוניקה - יתרון - משרה מלאה – ימים א'-ה', שעות נוספות לפי הצורך - רישיון רכב חובה, החברה מספקת רכב",בעלי מקצוע & טכנאי/ת מתח נמוך & טכנאי/ת & אחר,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-27512-%D7%A9%D7%9E%D7%A8%D7%93-%D7%90%D7%9C%D7%A7%D7%98%D7%A8%D7%95%D7%A0%D7%99%D7%A7%D7%94/
טכנאי/ת מעבדה,בנדא מגנטיק,"תיאור משרה לבנדא מגנטיק - יבואנית של ציוד היקפי למחשבים, יבואנית של רחפנים DJI וXBOB דרוש/ה טכנאי/ת מעבדה לתיקונים והלחמות קלות. למתאימים הכשרה בחו""ל המשרה מלאה בבהרצליה העבודה במסגרת צוות תומך ומשפחתי. בוא/י ותצליח/י איתנו.","דרישות התפקיד יכולת למידה טובה, חוש טכני, ניסיון קודם או רקע טכני - יתרון! מלמדים הכל במקום ניסיון בהלחמות עדינות. אנגלית ברמה טובה!",תעשיה / ייצור & חשמל ואלקטרוניקה & טכנאי/ת - תעשייה וייצור & מלחים/ה / מחווט/ת,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-7753-%D7%91%D7%A0%D7%93%D7%90-%D7%9E%D7%92%D7%A0%D7%98%D7%99%D7%A7/
